ahe,female,ne,midwest,south,west,race,yrseduc,ba,hsdipl,age
15.48540306,0,0,0,1,0,1,16,1,1,40
11.21794891,0,0,0,1,0,1,12,0,0,30
13.94230747,1,0,0,1,0,1,16,1,1,31
6.510683537,0,0,0,1,0,1,12,0,1,50
5.25,0,0,0,1,0,1,11,0,0,26
7.5,1,0,0,1,0,2,13,0,1,26
12.45192337,1,0,0,1,0,1,14,0,1,50
15.57692337,0,0,0,1,0,1,13,0,1,52
6.403431416,1,0,0,1,0,1,12,0,1,41
18.26922989,0,0,0,1,0,1,16,1,1,42
6.25,0,0,0,1,0,1,12,0,1,34
5.769230843,1,0,0,1,0,1,12,0,1,62
10,1,0,0,1,0,1,13,0,1,58
6.971153736,1,0,0,1,0,1,11,0,0,29
8.17307663,1,0,0,1,0,1,6,0,0,41
7.5,0,0,0,1,0,1,8,0,0,61
9.615385056,1,0,0,1,0,1,9,0,0,60
14.42307663,0,0,0,1,0,1,12,0,1,27
8.653845787,1,0,0,1,0,1,13,0,1,51
23.07692337,0,0,0,1,0,1,12,0,1,46
8.653845787,1,0,0,1,0,1,10,0,0,49
16.82692337,0,0,0,1,0,1,12,0,1,47
7.692307472,1,0,0,1,0,1,12,0,1,47
10.57692337,1,0,0,1,0,1,12,0,1,49
7.783882618,1,0,0,1,0,1,12,0,1,40
7.211538315,0,0,0,1,0,1,12,0,1,45
7.211538315,1,0,0,1,0,1,12,0,1,42
10.76923084,0,0,0,1,0,1,12,0,1,40
11.53846169,0,0,0,1,0,1,12,0,1,45
11.53846169,1,0,0,1,0,1,13,0,1,50
15,0,0,0,1,0,1,12,0,1,52
17,1,0,0,1,0,1,13,0,1,28
10,0,0,0,1,0,1,12,0,1,35
10,1,0,0,1,0,1,12,0,1,36
4.206730843,1,0,0,1,0,1,12,0,1,52
15.18218613,0,0,0,1,0,2,9,0,0,42
16.19433212,1,0,0,1,0,1,18,1,1,44
5.517647266,1,0,0,1,0,1,14,0,1,47
13.46153831,0,0,0,1,0,1,14,0,1,56
7.5,0,0,0,1,0,1,6,0,0,57
8.791209221,0,0,0,1,0,1,12,0,1,29
5.769230843,0,0,0,1,0,1,14,0,1,28
24.03846169,0,0,0,1,0,1,12,0,1,56
15.14423084,0,0,0,1,0,1,12,0,1,60
25,0,0,0,1,0,1,12,0,1,46
11.44230747,0,0,0,1,0,4,16,1,1,56
8,0,0,0,1,0,1,12,0,1,57
26.44230843,0,0,0,1,0,1,12,0,1,28
7.8125,1,0,0,1,0,1,12,0,1,61
15,0,0,0,1,0,1,16,1,1,41
11.53846169,1,0,0,1,0,1,12,0,1,60
11.53846169,1,0,0,1,0,1,13,0,1,38
8.25,0,0,0,1,0,1,9,0,0,39
15,0,0,0,1,0,1,12,0,1,51
8.653845787,1,0,0,1,0,1,12,0,1,49
13.75,0,0,0,1,0,1,8,0,0,44
7.591093063,1,0,0,1,0,1,8,0,0,44
16.34615326,0,0,0,1,0,1,12,0,1,56
10.01602554,1,0,0,1,0,1,14,0,1,46
11.53846169,1,0,0,1,0,1,12,0,1,30
7.211538315,1,0,0,1,0,1,14,0,1,32
8.75,1,0,0,1,0,1,12,0,1,62
8.136095047,0,0,0,1,0,1,13,0,1,53
8,0,0,0,1,0,1,12,0,1,26
9.375,1,0,0,1,0,1,12,0,1,56
19.23077011,0,0,0,1,0,1,12,0,1,57
9.615385056,0,0,0,1,0,1,12,0,1,45
9.615385056,1,0,0,1,0,1,12,0,1,44
24.03846169,0,0,0,1,0,2,12,0,0,34
12.98076916,1,0,0,1,0,1,12,0,1,30
31.73077011,1,0,0,1,0,2,16,1,1,35
10.64560413,0,0,0,1,0,2,16,1,1,36
15.38461494,1,0,0,1,0,1,13,0,1,56
25.24038506,0,0,0,1,0,1,16,1,1,33
17.40384674,1,0,0,1,0,1,18,1,1,31
8.61079216,0,0,0,1,0,1,12,0,1,42
22.73749924,1,0,0,1,0,1,13,0,1,36
25.48077011,1,0,0,1,0,2,16,1,1,43
6.730769157,1,0,0,1,0,2,12,0,1,40
34.61538315,0,0,0,1,0,1,12,0,1,26
17.94871712,0,0,0,1,0,1,12,0,1,46
2.884615421,1,0,0,1,0,1,12,0,1,45
13.46153831,0,0,0,1,0,1,16,1,1,47
12.82051277,1,0,0,1,0,1,16,1,1,46
24.03846169,0,0,0,1,0,1,14,0,1,44
6.730769157,1,0,0,1,0,2,14,0,1,28
18.75,0,0,0,1,0,1,16,1,1,43
2.142857075,1,0,0,1,0,2,12,0,1,27
14.42307663,1,0,0,1,0,1,16,1,1,26
23.07692337,0,0,0,1,0,1,13,0,1,26
12.5,1,0,0,1,0,1,18,1,1,52
8.653845787,0,0,0,1,0,2,12,0,1,33
14.42307663,1,0,0,1,0,2,20,1,1,31
17.58241844,0,0,0,1,0,1,16,1,1,64
14.61538506,1,0,0,1,0,1,13,0,1,54
22.59615326,1,0,0,1,0,2,13,0,1,45
2.747527361,0,0,0,1,0,2,14,0,1,60
17.94871712,0,0,0,1,0,1,18,1,1,29
14.10256386,1,0,0,1,0,1,16,1,1,28
17.48251724,0,0,0,1,0,1,16,1,1,51
15.86538506,0,0,0,1,0,1,12,0,1,39
22.11538506,1,0,0,1,0,1,16,1,1,39
13.94230747,0,0,0,1,0,1,10,0,0,37
15.38461494,1,0,0,1,0,1,12,0,1,42
11.05769253,1,0,0,1,0,1,13,0,1,52
16.82692337,1,0,0,1,0,2,16,1,1,29
6.25,0,0,0,1,0,2,13,0,1,34
11.05769253,0,0,0,1,0,2,12,0,1,39
8.653845787,1,0,0,1,0,2,13,0,1,28
23.07692337,0,0,0,1,0,1,13,0,1,43
26.92307663,1,0,0,1,0,1,13,0,1,37
9.915384293,1,0,0,1,0,4,13,0,1,33
22.30769157,0,0,0,1,0,1,18,1,1,41
14.90384579,1,0,0,1,0,1,16,1,1,43
28.84615326,1,0,0,1,0,2,14,0,1,50
18.45376778,0,0,0,1,0,1,12,0,1,34
7.703431606,1,0,0,1,0,1,12,0,1,37
25.48077011,1,0,0,1,0,1,13,0,1,49
15.86538506,0,0,0,1,0,1,12,0,1,56
19.23077011,1,0,0,1,0,1,16,1,1,49
13.22115421,0,0,0,1,0,1,12,0,1,31
16.02564049,1,0,0,1,0,1,18,1,1,58
25.96153831,0,0,0,1,0,1,12,0,1,34
10.09615421,1,0,0,1,0,1,12,0,1,31
6.730769157,0,0,0,1,0,1,12,0,1,50
14.42307663,1,0,0,1,0,2,16,1,1,38
15.38461494,1,0,0,1,0,1,10,0,0,54
14.42307663,1,0,0,1,0,1,16,1,1,27
10.57692337,0,0,0,1,0,1,16,1,1,43
19.93007088,1,0,0,1,0,1,14,0,1,47
24.35897446,0,0,0,1,0,2,16,1,1,41
9.615385056,0,0,0,1,0,2,12,0,1,38
12.98173046,1,0,0,1,0,1,13,0,1,58
15.38461494,0,0,0,1,0,1,16,1,1,56
15.38461494,1,0,0,1,0,1,13,0,1,53
9.615385056,0,0,0,1,0,1,12,0,1,26
32.69230652,0,0,0,1,0,1,14,0,1,52
11.53846169,1,0,0,1,0,1,12,0,1,51
26.44230843,0,0,0,1,0,1,12,0,1,52
11.97115421,0,0,0,1,0,1,18,1,1,39
3.846153736,0,0,0,1,0,1,10,0,0,28
6.923077106,1,0,0,1,0,1,12,0,1,30
9.134614944,0,0,0,1,0,1,12,0,1,58
6.04395628,1,0,0,1,0,1,11,0,0,38
8.653845787,0,0,0,1,0,1,13,0,1,38
5.769230843,1,0,0,1,0,1,12,0,1,53
9.615385056,0,0,0,1,0,1,12,0,1,60
14.42307663,0,0,0,1,0,2,12,0,1,63
13.07692337,1,0,0,1,0,1,12,0,1,55
24.03846169,0,0,0,1,0,1,13,0,1,51
12.01923084,1,0,0,1,0,1,16,1,1,52
5.686813354,0,0,0,1,0,1,18,1,1,61
17.30769157,1,0,0,1,0,1,18,1,1,34
4.807692528,0,0,0,1,0,1,8,0,0,54
19.23077011,1,0,0,1,0,1,13,0,1,50
16.02564049,0,0,0,1,0,1,12,0,1,58
25.48077011,1,0,0,1,0,1,12,0,1,37
11.92307663,0,0,0,1,0,2,13,0,1,47
16.82692337,1,0,0,1,0,2,12,0,1,47
5.494505405,1,0,0,1,0,2,12,0,1,57
28.84615326,0,0,0,1,0,1,20,1,1,48
12.69230747,1,0,0,1,0,1,18,1,1,47
21.85314751,0,0,0,1,0,1,16,1,1,53
20.73500061,1,0,0,1,0,1,12,0,1,38
17.30769157,0,0,0,1,0,1,14,0,1,40
8.505917549,1,0,0,1,0,1,16,1,1,29
22.11538506,0,0,0,1,0,1,12,0,1,50
19.23077011,0,0,0,1,0,1,16,1,1,47
18.50961494,0,0,0,1,0,1,12,0,1,49
20.03205109,0,0,0,1,0,1,13,0,1,50
11.29807663,1,0,0,1,0,1,13,0,1,61
10.09615421,1,0,0,1,0,1,14,0,1,57
24.51922989,0,0,0,1,0,1,12,0,1,45
6.730769157,1,0,0,1,0,2,12,0,0,58
19.23077011,0,0,0,1,0,1,12,0,1,50
8.680555344,0,0,0,1,0,2,12,0,1,29
10.76923084,0,0,0,1,0,1,16,1,1,60
11.34615421,0,0,0,1,0,1,13,0,1,34
13.07692337,0,0,0,1,0,1,13,0,1,29
19.80769157,1,0,0,1,0,1,14,0,1,49
13.78205109,1,0,0,1,0,1,13,0,1,41
7.384615421,1,0,0,1,0,2,12,0,1,45
16.58653831,1,0,0,1,0,2,18,1,1,55
3.645833254,1,0,0,1,0,1,16,1,1,35
11.36363602,0,0,0,1,0,1,12,0,1,27
18.58974266,0,0,0,1,0,2,18,1,1,49
18.75,0,0,0,1,0,1,10,0,0,51
18.92399216,1,0,0,1,0,1,14,0,1,45
27.40384674,1,0,0,1,0,1,12,0,1,34
13.67521381,0,0,0,1,0,1,14,0,1,55
8.974358559,0,0,0,1,0,1,13,0,1,29
18.75,1,0,0,1,0,2,16,1,1,55
21.36752129,0,0,0,1,0,1,20,1,1,44
22.59615326,0,0,0,1,0,1,14,0,1,35
23.07692337,0,0,0,1,0,2,12,0,1,49
4.39560461,1,0,0,1,0,2,12,0,1,48
3.365384579,0,0,0,1,0,1,12,0,1,33
11.05769253,1,0,0,1,0,1,13,0,1,31
10.38461494,1,0,0,1,0,1,10,0,0,54
7.211538315,0,0,0,1,0,2,12,0,1,40
17.30769157,1,0,0,1,0,1,18,1,1,62
12.88461494,0,0,0,1,0,1,14,0,1,43
16.83673477,1,0,0,1,0,1,14,0,1,43
10,1,0,0,1,0,1,13,0,1,43
8.221634865,1,0,0,1,0,1,12,0,1,61
31.25,0,0,0,1,0,1,13,0,1,48
7.211538315,0,0,0,1,0,2,12,0,1,43
17.69230843,0,0,0,1,0,1,18,1,1,46
8.653845787,0,0,0,1,0,1,14,0,1,29
6.593406677,1,0,0,1,0,1,13,0,1,47
12.65182209,1,0,0,1,0,1,16,1,1,28
10.09615421,1,0,0,1,0,1,14,0,1,35
9.615385056,1,0,0,1,0,1,16,1,1,25
48.07692337,0,0,0,1,0,1,16,1,1,42
17.78846169,1,0,0,1,0,1,16,1,1,41
11.21794891,0,0,0,1,0,1,16,1,1,58
39.90384674,0,0,0,1,0,1,14,0,1,47
30.28846169,1,0,0,1,0,1,13,0,1,52
19.87179565,0,0,0,1,0,1,13,0,1,36
21.15384674,1,0,0,1,0,1,12,0,1,28
8.875740051,0,0,0,1,0,1,13,0,1,46
5.384615421,1,0,0,1,0,1,13,0,1,46
12.33875751,0,0,0,1,0,1,14,0,1,26
19.23077011,0,0,0,1,0,1,12,0,1,49
9.615385056,0,0,0,1,0,1,13,0,1,31
16.42628288,1,0,0,1,0,1,14,0,1,27
18.07692337,0,0,0,1,0,1,16,1,1,31
34.61538315,0,0,0,1,0,2,16,1,1,51
12.36263752,0,0,0,1,0,1,12,0,1,50
10.625,0,0,0,1,0,1,13,0,1,26
7.5,1,0,0,1,0,1,11,0,0,30
14.90384579,0,0,0,1,0,1,11,0,0,27
18.26922989,0,0,0,1,0,1,18,1,1,40
17.48251724,1,0,0,1,0,1,18,1,1,39
28.36538506,0,0,0,1,0,1,14,0,1,36
16.82692337,1,0,0,1,0,1,16,1,1,28
6.730769157,1,0,0,1,0,1,13,0,1,28
7.692307472,0,0,0,1,0,1,12,0,1,32
14.42307663,0,0,0,1,0,1,12,0,1,44
12.5,1,0,0,1,0,1,16,1,1,43
23.07692337,0,0,0,1,0,1,12,0,1,53
19.23077011,0,0,0,1,0,1,8,0,0,48
9.134614944,0,0,0,1,0,1,12,0,1,43
6.286982059,1,0,0,1,0,1,12,0,1,25
8.413461685,1,0,0,1,0,1,13,0,1,28
26.44230843,0,0,0,1,0,2,16,1,1,52
16.82692337,1,0,0,1,0,1,14,0,1,60
30.21977997,0,0,0,1,0,1,19,1,1,50
13.65384579,1,0,0,1,0,1,16,1,1,50
4.807692528,1,0,0,1,0,1,12,0,1,26
48.07692337,0,0,0,1,0,1,20,1,1,45
10.16826916,0,0,0,1,0,1,13,0,1,31
20.91346169,0,0,0,1,0,1,12,0,1,28
16.34615326,1,0,0,1,0,1,16,1,1,27
25,0,0,0,1,0,1,16,1,1,38
23.93162346,0,0,0,1,0,1,16,1,1,50
14.42307663,0,0,0,1,0,1,16,1,1,29
16.48351669,0,0,0,1,0,1,16,1,1,59
7.474999905,1,0,0,1,0,1,12,0,1,54
6.490384579,0,0,0,1,0,1,10,0,0,32
10.68376064,1,0,0,1,0,1,13,0,1,27
8.61079216,0,0,0,1,0,1,12,0,1,36
16.34615326,0,0,0,1,0,1,12,0,1,27
20.32966995,1,0,0,1,0,1,18,1,1,27
7.692307472,0,0,0,1,0,1,16,1,1,53
15.05016708,1,0,0,1,0,1,16,1,1,47
13.70192337,0,0,0,1,0,1,12,0,1,34
7.692307472,0,0,0,1,0,2,12,0,1,45
11.53846169,0,0,0,1,0,1,13,0,1,40
10.76923084,1,0,0,1,0,1,12,0,1,35
10.57692337,0,0,0,1,0,1,12,0,1,38
4.370629311,1,0,0,1,0,1,12,0,1,31
14.90384579,0,0,0,1,0,1,19,1,1,51
12.01923084,0,0,0,1,0,1,13,0,1,60
17.09401703,1,0,0,1,0,1,14,0,1,56
15.34615421,0,0,0,1,0,1,16,1,1,41
5.494505405,1,0,0,1,0,1,16,1,1,41
8.365385056,1,0,0,1,0,1,10,0,0,50
9.134614944,0,0,0,1,0,1,12,0,1,40
14.42307663,1,0,0,1,0,1,12,0,1,37
14.42307663,0,0,0,1,0,1,12,0,1,33
25.64102554,1,0,0,1,0,1,16,1,1,50
26.92307663,0,0,0,1,0,1,16,1,1,45
20.19230843,1,0,0,1,0,1,16,1,1,43
9.212018967,1,0,0,1,0,1,9,0,0,54
12.39999962,0,0,0,1,0,1,12,0,1,57
11.53846169,0,0,0,1,0,1,18,1,1,43
12.75,0,0,0,1,0,1,12,0,1,50
9.625,1,0,0,1,0,1,11,0,0,46
16.82692337,1,0,0,1,0,2,18,1,1,27
28.84615326,0,0,0,1,0,1,16,1,1,48
26.44230843,1,0,0,1,0,1,16,1,1,35
16.58653831,0,0,0,1,0,2,14,0,1,40
12.01923084,0,0,0,1,0,2,12,0,1,39
17.5,0,0,0,1,0,1,12,0,1,57
5.392857075,1,0,0,1,0,1,13,0,1,51
15,0,0,0,1,0,2,13,0,1,27
10.43956089,1,0,0,1,0,2,14,0,1,25
11.53846169,0,0,0,1,0,1,14,0,1,27
11.53846169,1,0,0,1,0,1,13,0,1,27
12.01923084,1,0,0,1,0,2,13,0,1,47
15.86538506,0,0,0,1,0,1,18,1,1,37
12.5,0,0,0,1,0,1,12,0,1,53
12.01923084,1,0,0,1,0,1,13,0,1,48
11.81318665,0,0,0,1,0,1,12,0,1,29
9.615385056,1,0,0,1,0,1,12,0,1,26
16.82692337,0,0,0,1,0,1,12,0,1,49
12.01923084,1,0,0,1,0,1,12,0,1,50
8.645833015,0,0,0,1,0,1,14,0,1,38
9.615385056,1,0,0,1,0,1,13,0,1,35
3.365384579,1,0,0,1,0,2,13,0,1,36
9.615385056,1,0,0,1,0,1,14,0,1,28
8.814102173,0,0,0,1,0,2,16,1,1,33
26.22377586,0,0,0,1,0,1,16,1,1,34
7.211538315,0,0,0,1,0,1,10,0,0,46
25,0,0,0,1,0,2,16,1,1,50
12.30769253,0,0,0,1,0,1,13,0,1,50
16.82692337,0,0,0,1,0,1,13,0,1,45
14.42307663,1,0,0,1,0,1,13,0,1,43
16.23931694,1,0,0,1,0,1,16,1,1,26
8.461538315,0,0,0,1,0,1,12,0,1,51
8.653845787,1,0,0,1,0,1,12,0,1,52
9.615385056,0,0,0,1,0,1,12,0,1,37
25.64102554,0,0,0,1,0,2,12,0,1,33
14.11538506,1,0,0,1,0,2,13,0,1,46
4.807692528,0,0,0,1,0,1,13,0,1,29
12.01923084,1,0,0,1,0,1,18,1,1,63
19.23077011,0,0,0,1,0,1,18,1,1,34
17.30769157,1,0,0,1,0,1,16,1,1,31
41.53845978,0,0,0,1,0,1,16,1,1,31
11.83431911,1,0,0,1,0,1,12,0,1,56
16.82692337,0,0,0,1,0,1,13,0,1,28
24.03846169,0,0,0,1,0,1,16,1,1,32
19.23077011,1,0,0,1,0,1,16,1,1,27
12.98076916,0,0,0,1,0,2,13,0,1,32
12.98076916,1,0,0,1,0,1,13,0,1,34
16.34615326,1,0,0,1,0,1,12,0,1,33
14.42307663,1,0,0,1,0,1,13,0,1,37
13.46153831,1,0,0,1,0,2,16,1,1,28
11.53846169,0,0,0,1,0,2,12,0,1,29
12.01923084,1,0,0,1,0,2,14,0,1,40
19.23077011,0,0,0,1,0,2,13,0,1,40
12.01923084,1,0,0,1,0,2,11,0,0,49
24.03846169,0,0,0,1,0,1,16,1,1,38
38.77550888,0,0,0,1,0,1,18,1,1,41
8.241758347,0,0,0,1,0,2,13,0,1,40
20.67307663,1,0,0,1,0,1,16,1,1,36
22.72727203,0,0,0,1,0,1,13,0,1,39
20,0,0,0,1,0,1,14,0,1,44
12.82051277,1,0,0,1,0,1,13,0,1,40
4.931468487,1,0,0,1,0,1,12,0,1,37
6.300480843,0,0,0,1,0,1,12,0,1,37
13.22115421,0,0,0,1,0,1,11,0,0,45
12.74855804,1,0,0,1,0,1,12,0,1,43
3.541666746,1,0,0,1,0,1,13,0,1,27
12.82051277,0,0,0,1,0,1,13,0,1,28
12.54006386,0,0,0,1,0,1,12,0,1,34
12.01923084,1,0,0,1,0,1,13,0,1,56
8.653845787,1,0,0,1,0,1,12,0,1,42
7.211538315,1,0,0,1,0,1,8,0,0,50
11.53846169,1,0,0,1,0,1,12,0,1,29
6.730769157,0,0,0,1,0,1,12,0,1,56
4.807692528,1,0,0,1,0,1,13,0,1,40
16.82692337,0,0,0,1,0,1,12,0,1,48
3.701923132,1,0,0,1,0,1,8,0,0,49
12.01923084,1,0,0,1,0,1,12,0,1,42
9.615385056,1,0,0,1,0,1,12,0,1,34
18.70192337,1,0,0,1,0,1,12,0,1,40
18.99038506,0,0,0,1,0,1,16,1,1,46
26.92307663,0,0,0,1,0,1,13,0,1,43
7.877551079,1,0,0,1,0,1,12,0,1,47
9.766025543,0,0,0,1,0,1,12,0,1,61
14.42307663,0,0,0,1,0,1,12,0,1,44
6.593406677,0,0,0,1,0,1,11,0,0,25
17.30769157,0,0,0,1,0,2,14,0,1,40
11.70568562,0,0,0,1,0,1,12,0,1,27
16.44230843,1,0,0,1,0,2,16,1,1,52
25,1,0,0,1,0,1,12,0,1,48
13.94230747,0,0,0,1,0,2,12,0,1,53
10.09615421,1,0,0,1,0,1,12,0,1,35
13.46153831,0,0,0,1,0,1,16,1,1,28
13.6217947,0,0,0,1,0,1,9,0,0,54
5.555555344,1,0,0,1,0,1,10,0,0,50
5.800000191,1,0,0,1,0,2,12,0,1,41
14.9572649,0,0,0,1,0,1,12,0,1,33
16.34615326,0,0,0,1,0,1,13,0,1,50
18.26922989,1,0,0,1,0,1,12,0,1,27
12.5,0,0,0,1,0,1,16,1,1,30
17.78846169,1,0,0,1,0,1,13,0,1,51
8.653845787,0,0,0,1,0,1,13,0,1,26
25.30364418,1,0,0,1,0,1,16,1,1,49
10.43269253,0,0,0,1,0,2,13,0,1,38
11.53846169,0,0,0,1,0,1,13,0,1,26
9.395424843,0,0,0,1,0,1,12,0,1,34
9.743589401,1,0,0,1,0,1,12,0,1,31
24.03846169,1,0,0,1,0,2,16,1,1,34
11.53846169,0,0,0,1,0,2,13,0,1,34
10.09615421,0,0,0,1,0,2,12,0,1,57
5.5,0,0,0,1,0,1,12,0,1,29
6.923077106,0,0,0,1,0,2,13,0,1,64
6.5,0,0,0,1,0,2,12,0,1,39
11.53846169,1,0,0,1,0,1,12,0,1,53
18.26922989,1,0,0,1,0,1,16,1,1,25
19.87179565,0,0,0,1,0,1,14,0,1,44
16.82692337,1,0,0,1,0,1,14,0,1,39
19.23077011,0,0,0,1,0,1,13,0,1,31
15.38461494,0,0,0,1,0,2,16,1,1,38
16.34615326,1,0,0,1,0,2,16,1,1,33
33.65384674,0,0,0,1,0,1,16,1,1,37
17.30769157,0,0,0,1,0,1,16,1,1,46
9.615385056,0,0,0,1,0,1,12,0,1,31
36.05769348,0,0,0,1,0,1,13,0,1,35
6.153846264,1,0,0,1,0,1,12,0,1,31
8.17307663,0,0,0,1,0,1,9,0,0,60
7.072449207,1,0,0,1,0,1,10,0,0,61
13.5592947,0,0,0,1,0,1,8,0,0,53
10.71428585,0,0,0,1,0,1,13,0,1,47
12.87788486,1,0,0,1,0,1,16,1,1,42
7.349999905,1,0,0,1,0,2,14,0,1,30
12.41987133,0,0,0,1,0,2,13,0,1,48
9,1,0,0,1,0,2,13,0,1,42
12,0,0,0,1,0,1,11,0,0,42
16.82692337,0,0,0,1,0,1,13,0,1,61
10.57692337,1,0,0,1,0,2,10,0,0,53
18.91025734,0,0,0,1,0,1,13,0,1,40
22.12244987,1,0,0,1,0,1,18,1,1,26
10.85714245,0,0,0,1,0,1,11,0,0,26
12.5,0,0,0,1,0,1,12,0,1,26
25.96153831,0,0,0,1,0,1,12,0,1,32
8.653845787,1,0,0,1,0,1,12,0,1,30
26.24807739,1,0,0,1,0,1,14,0,1,43
11.74829102,0,0,0,1,0,1,13,0,1,42
9.378846169,1,0,0,1,0,1,14,0,1,33
10.57692337,0,0,0,1,0,1,12,0,1,50
4.807692528,1,0,0,1,0,1,12,0,1,44
10.57692337,1,0,0,1,0,1,12,0,1,34
14.10256386,0,0,0,1,0,1,12,0,1,40
13.27838802,0,0,0,1,0,1,12,0,1,38
6.394230843,1,0,0,1,0,2,10,0,0,41
14.02243614,0,0,0,1,0,2,12,0,1,47
7.692307472,1,0,0,1,0,2,12,0,1,44
10.4967947,0,0,0,1,0,2,14,0,1,26
16.82692337,0,0,0,1,0,1,18,1,1,54
7.692307472,1,0,0,1,0,1,12,0,1,49
14.42307663,0,0,0,1,0,1,12,0,1,42
4.807692528,1,0,0,1,0,2,14,0,1,41
15.86538506,1,0,0,1,0,1,14,0,1,62
8.547008514,0,0,0,1,0,1,12,0,1,45
7.264957428,0,0,0,1,0,1,12,0,1,43
6.875,0,0,0,1,0,2,9,0,0,53
19.23077011,1,0,0,1,0,2,18,1,1,39
19.23077011,0,0,0,1,0,2,16,1,1,49
25,1,0,0,1,0,2,16,1,1,51
19.55128288,0,0,0,1,0,2,12,0,1,51
12.2863245,1,0,0,1,0,2,14,0,1,37
10.09615421,0,0,0,1,0,2,14,0,1,36
34,0,0,0,1,0,1,16,1,1,53
10.98901081,1,0,0,1,0,2,12,0,1,46
20.83333397,0,0,0,1,0,1,12,0,1,41
5.769230843,1,0,0,1,0,1,12,0,1,35
9.391771317,0,0,0,1,0,2,13,0,1,47
20.19230843,1,0,0,1,0,1,16,1,1,30
13.46153831,1,0,0,1,0,1,16,1,1,29
7.211538315,0,0,0,1,0,1,8,0,0,41
8.974358559,1,0,0,1,0,1,14,0,1,31
10.09615421,1,0,0,1,0,2,13,0,1,54
18.02884674,0,0,0,1,0,1,13,0,1,34
18.75,1,0,0,1,0,1,16,1,1,31
3.366346121,0,0,0,1,0,2,12,0,1,38
10.09615421,1,0,0,1,0,1,12,0,1,38
6.410256386,1,0,0,1,0,1,12,0,1,45
7.692307472,0,0,0,1,0,1,14,0,1,38
6.009615421,1,0,0,1,0,1,12,0,1,43
23.30769157,0,0,0,1,0,1,12,0,1,54
20.96354103,1,0,0,1,0,4,20,1,1,37
5.192307472,1,0,0,1,0,2,12,0,1,52
35,0,0,0,1,0,1,12,0,1,40
16.15384674,0,0,0,1,0,1,12,0,1,46
13.15789509,1,0,0,1,0,1,12,0,1,37
13.78205109,0,0,0,1,0,2,12,0,1,33
9.615385056,0,0,0,1,0,1,8,0,0,56
8,0,0,0,1,0,1,12,0,1,28
9.615385056,0,0,0,1,0,1,12,0,1,39
12.19230747,0,0,0,1,0,1,12,0,1,28
18.37606812,1,0,0,1,0,1,18,1,1,47
11.21794891,0,0,0,1,0,1,16,1,1,33
5.288461685,1,0,0,1,0,1,16,1,1,27
10.98901081,0,0,0,1,0,2,14,0,1,27
12.82051277,0,0,0,1,0,1,12,0,1,46
19.23077011,1,0,0,1,0,3,12,0,1,43
11.05769253,1,0,0,1,0,2,13,0,1,33
9.615385056,0,0,0,1,0,1,12,0,1,30
8.17307663,1,0,0,1,0,1,12,0,1,55
5.769230843,0,0,0,1,0,2,9,0,0,55
15.38461494,1,0,0,1,0,2,11,0,0,53
25.96153831,0,0,0,1,0,1,16,1,1,44
16.82692337,0,0,0,1,0,2,13,0,1,33
12.01923084,1,0,0,1,0,2,14,0,1,33
16.82692337,0,0,0,1,0,2,12,0,1,42
4.807692528,1,0,0,1,0,1,12,0,1,25
7.505288601,0,0,0,1,0,1,8,0,0,59
8.17307663,0,0,0,1,0,1,11,0,0,35
8.653845787,1,0,0,1,0,1,11,0,0,33
12.01923084,1,0,0,1,0,1,12,0,1,63
18.03921509,0,0,0,1,0,1,12,0,1,50
27.88461494,0,0,0,1,0,2,12,0,1,51
8.75,0,0,0,1,0,2,12,0,1,43
10.33653831,1,0,0,1,0,1,12,0,1,57
19.63461494,0,0,0,1,0,1,18,1,1,46
5.599999905,0,0,0,1,0,1,12,0,1,37
9.074519157,1,0,0,1,0,2,12,0,1,53
14.42307663,1,0,0,1,0,1,12,0,1,27
7.211538315,0,0,0,1,0,2,14,0,1,41
6.153846264,0,0,0,1,0,2,12,0,1,29
6.410256386,1,0,0,1,0,1,12,0,1,45
44.23077011,0,0,0,1,0,1,13,0,1,51
19.23077011,1,0,0,1,0,1,13,0,1,50
9.824999809,0,0,0,1,0,2,12,0,1,39
13.46153831,0,0,0,1,0,2,11,0,0,30
19.23077011,0,0,0,1,0,1,8,0,0,50
12,1,0,0,1,0,1,16,1,1,46
13.49326897,0,0,0,1,0,1,12,0,1,47
17.83216858,0,0,0,1,0,1,12,0,1,52
12.71730804,0,0,0,1,0,1,12,0,1,59
24.90961456,1,0,0,1,0,1,14,0,1,54
20.83333397,0,0,0,1,0,1,13,0,1,54
18.75,1,0,0,1,0,1,18,1,1,50
12.82051277,0,0,0,1,0,1,16,1,1,44
26.92307663,0,0,0,1,0,2,12,0,1,60
23.07692337,0,0,0,1,0,1,16,1,1,54
14.42307663,1,0,0,1,0,1,16,1,1,31
7.692307472,0,0,0,1,0,1,13,0,1,34
12.98076916,0,0,0,1,0,1,12,0,1,52
5.721153736,1,0,0,1,0,1,10,0,0,40
19.23077011,0,0,0,1,0,1,12,0,1,62
9.615385056,0,0,0,1,0,1,16,1,1,48
24.9990387,0,0,0,1,0,1,19,1,1,51
8.17307663,0,0,0,1,0,1,12,0,1,36
17.30769157,0,0,0,1,0,1,12,0,1,35
9.42307663,0,0,0,1,0,1,13,0,1,32
6.25,0,0,0,1,0,1,12,0,1,27
14.42307663,1,0,0,1,0,1,16,1,1,41
8.241758347,1,0,0,1,0,2,12,0,1,60
